Category ID	Category Name	Number	Name
9	Castle / Classic Castle	cas086a	Classic - Yellow Castle Knight Black
9	Castle / Classic Castle	cas087a	Classic - Yellow Castle Knight Red Cavalry
9	Castle / Classic Castle	cas088a	Classic - Yellow Castle Knight Red
9	Castle / Classic Castle	cas081a	Classic - Yellow Castle Knight Blue Cavalry
768	Super Heroes / Batman Classic TV Series	sh233	Batman - Classic TV Series, Headband and Sand Blue Torso
768	Super Heroes / Batman Classic TV Series	sh234	Robin - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh235	Bruce Wayne - Ascot and Button Down Shirt
768	Super Heroes / Batman Classic TV Series	sh236	Dick Grayson - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh237	Alfred Pennyworth - White Hair
768	Super Heroes / Batman Classic TV Series	sh238	The Joker - Dark Pink Suit, Wide Grin / Lips Pursed
768	Super Heroes / Batman Classic TV Series	sh239	The Penguin - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh240	The Riddler - Classic TV Series
768	Super Heroes / Batman Classic TV Series	sh241	Catwoman - Classic TV Series
67	Town / City / Police	cty0487a	Police - City Helicopter Pilot, Sunglasses, Black Eyebrows
868	NEXO KNIGHTS	nex024	Royal Soldier / Guard - without Armor
771	Friends	frnd148	Friends Stephanie - Dark Purple Skirt, Sand Green Knotted Blouse Top over Magenta and Pink Striped Shirt
771	Friends	frnd149	Friends Emma - Sand Blue Shorts, Magenta Top with Yellow and Dark Purple Stripes
771	Friends	frnd150	Friends Joy - Sand Green Cropped Trousers, Lavender and Dark Purple Vest Top over Bright Light Orange Shirt
843	Elves	elf012	Emily Jones - Dark Tan Shorts
768	Super Heroes / Mighty Micros / Batman II	sh242	Batman - Short Legs
768	Super Heroes / Mighty Micros / Batman II	sh243	Catwoman - Short Legs
768	Super Heroes / Mighty Micros / Batman II	sh244	Robin - Short Legs
768	Super Heroes / Mighty Micros / Batman II	sh245	Bane - Short Legs
768	Super Heroes / Mighty Micros	sh246	The Flash - Short Legs
768	Super Heroes / Mighty Micros / Justice League	sh247	Captain Cold - Short Legs
768	Super Heroes / Mighty Micros / Ultimate Spider-Man	sh248	Spider-Man - Short Legs
768	Super Heroes / Mighty Micros / Ultimate Spider-Man	sh249	Green Goblin - Bright Green Skin, Dark Purple Outfit, Short Legs
768	Super Heroes / Mighty Micros / Avengers	sh250	Captain America - Short Legs
768	Super Heroes / Mighty Micros / Avengers	sh251	Red Skull - Short Legs
768	Super Heroes / Mighty Micros / Avengers Age of Ultron	sh252	Hulk - Short Legs
768	Super Heroes / Mighty Micros / Avengers Age of Ultron	sh253	Ultron - Short Legs
768	Super Heroes / Batman II	sh260	Harley Quinn - Blue and Red Hands and Pigtails
768	Super Heroes / Batman II	sh259	Deadshot
768	Super Heroes / Captain America Civil War	90398pb007	Ant-Man (Scott Lang) Statuette / Trophy - Original Suit
768	Super Heroes / Captain America Civil War	sh257	Winter Soldier - Black Hands and Holster
768	Super Heroes / Captain America Civil War	sh255	Agent 13 (Sharon Carter)
768	Super Heroes / Captain America Civil War	sh258	War Machine - with Shooter
768	Super Heroes / Captain America Civil War	sh256	The Scarlet Witch (Wanda Maximoff) - Plain Black Legs, Reddish Brown Hair, Dark Red Cloth Skirt
768	Super Heroes / Captain America Civil War	sh254	Iron Man - Mark 46 Armor
67	Town / City / Traffic	cty0636	Overalls Blue over V-Neck Shirt, Blue Legs, Red Cap with Hole
876	The Angry Birds Movie	ang001	Chuck
876	The Angry Birds Movie	ang002	Piggy 1
876	The Angry Birds Movie	ang003	Red, Worried
876	The Angry Birds Movie	ang004	Pilot Pig
876	The Angry Birds Movie	ang005	Red, Annoyed, Left Eyebrow Raised
876	The Angry Birds Movie	ang006	Matilda
876	The Angry Birds Movie	ang007	Biker Pig
876	The Angry Birds Movie	ang008	Red, Left Eyebrow Raised
876	The Angry Birds Movie	ang009	Stella
876	The Angry Birds Movie	ang010	Piggy 2
876	The Angry Birds Movie	ang011	Piggy 3
876	The Angry Birds Movie	ang012	Red
876	The Angry Birds Movie	ang013	Bomb
876	The Angry Birds Movie	ang014	Pirate Pig
876	The Angry Birds Movie	ang015	Leonard
876	The Angry Birds Movie	ang016	Red, Furious, Smudges
876	The Angry Birds Movie	ang017	Foreman Pig
876	The Angry Birds Movie	ang018	Chef Pig
876	The Angry Birds Movie	ang019	King Pig
876	The Angry Birds Movie	ang020	Mighty Eagle
842	SPEED CHAMPIONS	sc018	Ford F-150 Raptor Driver
842	SPEED CHAMPIONS	sc019	Ford Model A Hot Rod Driver
842	SPEED CHAMPIONS	sc020	Mechanic - Male, Plaid Button Shirt, Medium Blue Legs, Pearl Dark Gray Welding Helmet, Frown and Sweat Drops
842	SPEED CHAMPIONS	sc021	Race Official - Male, Blue Jacket over Dark Red V-Neck Sweater, Black Legs, Dark Red Cap with Hole, Sunglasses
842	SPEED CHAMPIONS	sc023	Chevrolet Corvette Z06 Driver
842	SPEED CHAMPIONS	sc022	Ford Mustang GT Driver
689	Power Miners	pm015a	Geolix with 2 Crystals on Back (Rock Monster)
842	SPEED CHAMPIONS	sc024	Audi R18 e-tron quattro Driver
842	SPEED CHAMPIONS	sc025	Audi R8 LMS ultra Driver
768	Super Heroes / Captain America Civil War	sh261	Falcon - Light Bluish Gray and Dark Red Wings
768	Super Heroes / Captain America Civil War	sh262	Crossbones
768	Super Heroes / Captain America Civil War	sh263	Black Panther - Teeth Necklace
768	Super Heroes / Captain America Civil War	sh264	Captain America - Dark Blue Suit, Reddish Brown Hands, Hair, Dark Brown Eyebrows
842	SPEED CHAMPIONS	sc026	Race Official - Male, Dark Blue Blazer over White Button Down Shirt, Medium Blue Legs, Red Cap with Hole, Beard
842	SPEED CHAMPIONS	sc027	2016 Chevrolet Camaro Driver
842	SPEED CHAMPIONS	sc028	1969 Chevrolet Camaro Z/28 Driver
67	Town / City / Fire	cty0637	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Air Tanks, Trans-Brown Visor, Sweat Drops
67	Town / City / Fire	cty0638	Fire - Reflective Stripes with Utility Belt, White Fire Helmet, Breathing Neck Gear with Air Tanks, Trans-Brown Visor, Peach Lips Smile
67	Town / City / Fire	cty0640	Fire - Reflective Stripes with Utility Belt and Flashlight, Life Jacket Center Buckle, White Helmet, Trans-Brown Visor, Peach Lips Open Mouth Smile
67	Town / City / Fire	cty0639	Fire - Scuba Diver, Black Flippers, Dark Bluish Gray Scuba Tank, White Helmet, Trans-Light Blue Scuba Mask
67	Town / City / Fire	cty0641	Construction Worker - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Dark Blue Legs, Dark Blue Cap with Hole, Scowl
868	NEXO KNIGHTS	nex025	Aaron - Flat Silver Visor
759	NINJAGO / Skybound	njo193	Lloyd - Skybound, Armor
759	NINJAGO / Skybound	njo192	Jay - Skybound, Pirate
759	NINJAGO / Skybound	njo194	Kai - Skybound with Gold Scabbard
759	NINJAGO / Skybound	njo195	Nadakhan
759	NINJAGO / Skybound	njo196	Bucko
759	NINJAGO / Skybound	njo197	Flintlocke - Epaulettes
843	Elves	elf014	Naida Riverheart - Blue Skirt
153	Fabuland	fab14a	Fabuland Figure Poodle with Black Eyes
843	Elves	elf013	Tidus Stormsurfer
768	Super Heroes / Batman II	sh265	Batman, Pirate Batman
153	Fabuland	fab14b	Fabuland Figure Poodle with White Eyes
843	Elves	elf016	Azari Firedancer - Bright Light Orange
843	Elves	elf017	Sira Copperbranch the Sky Captain
843	Elves	elf018	Farran Leafshade - Reddish Brown Trousers
843	Elves	elf015	Aira Windwhistler - Dark Purple
759	NINJAGO / Skybound	njo198	Kai - Skybound
860	Dimensions / Ghostbusters	dim018	Stay Puft Bibendum Chamallow
759	NINJAGO	njo199	Cole
781	Monster Fighters	mof001a	Mummy - NON-Glow In Dark Pattern
976	LEGO Brand / LEGO Brand Store	tls089	LEGO Brand Store Male, KidsFest Torso, Red Hat and Legs (no back printing) - LEGO Store at KidsFest
976	LEGO Brand / LEGO Brand Store	tls090	LEGO Brand Store Female, Blue KidsFest Torso, Bright Light Yellow Hair and Tan Legs (no back printing) - LEGO Store at KidsFest
976	LEGO Brand / LEGO Brand Store	tls091	LEGO Brand Store Boy, Large Smiley Face Torso, Short Legs (no back printing) - LEGO Store at KidsFest
860	Dimensions / Super Heroes / Superman	dim019	Superman - Red Eyes on Reverse, Shiny Starched Cape
759	NINJAGO / Skybound	njo200	Nya - Skybound
759	NINJAGO / Skybound	njo201	Cole - Skybound, Ghost, Head Wrap
759	NINJAGO / Skybound	njo203	Sqiffy
759	NINJAGO / Skybound	njo204	Dogshank
860	Dimensions / Midway Arcade	dim020	Gamer Kid Gamin "gamer"
801	Minecraft	min024	Enderman - Light Bluish Gray Block
65	Star Wars / Star Wars Episode 7	sw0722	First Order Heavy Assault Stormtrooper (Rounded Mouth Pattern) - Backpack, Ammo Pouch Print
67	Town / City / Police	cty0642	Police - City Bandit Crook Female, Sand Blue Legs, Dark Brown Mid-Length Tousled Hair, Backpack
67	Town / City / Police	cty0643	Police - Jail Prisoner 18675, Open Shirt, Striped Legs, Gray Knit Cap
67	Town / City / Police	cty0383a	Forest Police - Helicopter Pilot, Dark Blue Flight Suit with Badge, Helmet, Black and Silver Sunglasses, Black Eyebrows
759	NINJAGO / Skybound	njo202	Cole - Knee Pads with Scabbard
67	Town / City / Police	cty0645	Police - City Bandit Crook Female, Sand Blue Legs, Dark Brown Mid-Length Tousled Hair
67	Town / City / Police	cty0644	Police - City Officer, Life Jacket, Scowl
746	Collectible Minifigures / Disney / Disney Series 1	dis014	Syndrome, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis018	Ariel, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis004	Aladdin, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis016	Captain Hook, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis010	Donald Duck, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis011	Minnie Mouse, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis012	Mickey Mouse, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis009	Daisy Duck, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis006	Maleficent, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis001	Stitch, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis017	Ursula, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis007	Alice, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis008	Cheshire Cat, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis015	Peter Pan, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis013	Mr. Incredible, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis003	Buzz Lightyear, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis002	Alien, Disney, Series 1 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Disney / Disney Series 1	dis005	Genie, Disney, Series 1 (Minifigure Only without Stand and Accessories)
759	NINJAGO	njo205	Kai - Rebooted with ZX Hood
759	NINJAGO	njo206	Lasha - Rebooted, Serpentine Snake Scout, Lime with Dark Orange Armor Coverings
167	DUPLO	47205pb037	Duplo Figure Lego Ville, Child Girl, Dark Azure Legs, White Top with Pink Butterfly, Yellow Hair with Pigtails (6228500)
167	DUPLO	47205pb038	Duplo Figure Lego Ville, Child Boy, Dark Azure Legs, Red Top with Space Rocket Ship, Black Hair (6233698)
768	Super Heroes / Batman Classic TV Series	sh266	Mr. Freeze - Classic TV Series
759	NINJAGO / Rebooted	njo207	Lloyd Garmadon - Green Ninjago Wrap
759	NINJAGO / Skybound	njo208	Wu Sensei - Skybound
759	NINJAGO / Skybound	njo209	Lloyd - Skybound
759	NINJAGO / Skybound	njo210	Jay - Skybound
759	NINJAGO / Skybound	njo211	Cyren - Belt Outfit, Scabbard
759	NINJAGO / Skybound	njo212	Nya (Deepstone Armor) - Skybound
759	NINJAGO	njo213	Lloyd - Rebooted with ZX Hood
759	NINJAGO	njo214	Jay - Rebooted with ZX Hood
390	Holiday & Event / Wedding	twn256	Groom, Lavender Bow
390	Holiday & Event / Wedding	twn257	Bride
771	Friends	frnd151	Friends Olivia (Light Nougat) - Magenta Layered Skirt, Sand Green Knotted Blouse Top over Magenta and Pink Striped Shirt, Life Jacket, Sunglasses
771	Friends	frnd152	Friends Andrea - Tan Shorts, Tan Top with Bright Light Orange Chevron Stripes, Bright Light Orange Flower
801	Minecraft	min025	Wither Skeleton - Straight Arms
759	NINJAGO / Skybound	njo215	Sqiffy - Neck Bracket
801	Minecraft	min026	Alex - Flat Silver Legs
67	Town / City / Race	rac059	Race Car Driver, White Octan Racing Suit with Silver Zipper, Red Helmet with Trans-Brown Visor, Crooked Smile, Stubble Beard
67	Town / City / Race	rac060	Race Car Female Mechanic, White Octan Racing Suit with Silver Zipper, Red Cap with Hole, Peach Lips
759	NINJAGO / Skybound	njo199a	Cole - Skybound with Neck Bracket and Modified Tile
67	Town / City / Harbor	cty0646	Race Boat Driver
842	SPEED CHAMPIONS	sc029	Race Official - Male, Orange Jacket Hoodie over Medium Blue Sweater, Black Legs, Dark Blue Cap with Hole, Goatee
842	SPEED CHAMPIONS	sc030	Porsche Mechanic - Male
842	SPEED CHAMPIONS	sc031	Porsche Mechanic - Female
842	SPEED CHAMPIONS	sc032	Porsche 919 Hybrid Driver - Blue Helmet
842	SPEED CHAMPIONS	sc033	Porsche 917K Driver
65	Star Wars / Star Wars Episode 4/5/6	sw0712a	Imperial Probe Droid - Dark Bluish Gray Sensors, Dark Bluish Gray Round Plate Inside
759	NINJAGO / Tournament of Elements	njo216	Jay (Jungle Robe) - Tournament of Elements with Armor
65	Star Wars / Star Wars Episode 7	sw0723	Unkar's Brute
868	NEXO KNIGHTS	nex026	Crust Smasher - Bare Chest, Red Legs
65	Star Wars / Star Wars Episode 4/5/6	sw0724	Astromech Droid, R3-A2
65	Star Wars / Star Wars Episode 4/5/6	sw0725	K-3PO (Printed Legs)
65	Star Wars / Star Wars Episode 4/5/6	sw0726	Toryn Farr
65	Star Wars / Star Wars Episode 4/5/6	sw0727	Han Solo (Hoth)
67	Town / City / Space Port	cty0225a	Spacesuit, White Legs, Blue Short Bill Cap, Eyelashes, Black Eyebrows
65	Star Wars / Star Wars Episode 4/5/6	sw0728	Rebel Officer
65	Star Wars / Star Wars Episode 4/5/6	sw0729	Wes Janson
65	Star Wars / Star Wars Episode 4/5/6	sw0730	Wedge Antilles - Printed Legs
65	Star Wars / Star Wars Episode 4/5/6	sw0731	Luke Skywalker (Hoth, Face with Scars)
65	Star Wars / Star Wars Episode 4/5/6	sw0734	Hoth Rebel Trooper White Uniform (Tan Beard, Backpack)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb001	Joachim Löw, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb002	Manuel Neuer, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb003	Jérôme Boateng, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb004	Mats Hummels, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb005	Benedikt Höwedes, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb006	Shkodran Mustafi, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb007	Bastian Schweinsteiger, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb008	Mesut Özil, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb009	Thomas Müller, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb010	Toni Kroos, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb011	Sami Khedira, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb012	André Schürrle, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb013	Marco Reus, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb014	Christoph Kramer, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb015	Mario Götze, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Deutscher Fussball-Bund / DFB	dfb016	Max Kruse, Deutscher Fussball-Bund / DFB (Minifigure Only without Stand and Accessories)
65	Star Wars / Star Wars Episode 4/5/6	sw0735	Hoth Rebel Trooper Dark Tan Uniform (Frown)
65	Star Wars / Star Wars Episode 4/5/6	sw0736	Hoth Rebel Trooper Dark Tan Uniform (Brown Beard)
67	Town / City / Fire	cty0647	Fire Boat Captain - White Shirt with Red Tie, Badge, Belt, Black Legs, White Police Hat
67	Town / City / Fire	cty0648	Fire Lighthouse Keeper - Overalls Blue over V-Neck Shirt, Blue Legs, Dark Blue Knit Cap
67	Town / City / Fire	cty0649	Fire - Reflective Stripes with Utility Belt and Flashlight, Life Jacket, White Fire Helmet, Brown Moustache and Goatee
67	Town / City / Fire	cty0650	Fire - Reflective Stripes with Utility Belt and Flashlight, Life Jacket, White Fire Helmet, Peach Lips Open Mouth Smile
67	Town / City / Fire	cty0651	Fire - Reflective Stripes with Utility Belt and Flashlight, White Helmet, Trans-Brown Visor, Peach Lips Open Mouth Smile
67	Town / City / Fire	cty0652	Fire - Reflective Stripes with Utility Belt and Flashlight, White Helmet, Trans-Brown Visor, Lopsided Grin
67	Town / City / Fire	cty0653	Fire - Male, Orange Safety Vest, Reflective Stripes, Reddish Brown Shirt, Dark Blue Legs, Red Construction Helmet with Black Ear Protectors / Headphones, Stubble
771	Friends	frnd153	Friends Liza - Lime Cropped Trousers, Magenta Top
771	Friends	frnd154	Friends Maya - Sand Blue Skirt, Sand Green Knotted Blouse Top
771	Friends	frnd155	Friends Kate - Bright Light Orange Layered Skirt, Tan Top with Bright Light Orange Chevron Stripes
860	Dimensions / Ghostbusters	dim021	Slimer - Trans-Green
860	Dimensions / Super Heroes / Batman II	dim022	Bane - Light Nougat Hands, Backpack Assembly
768	Super Heroes / Spider-Man	sh267	Ghost Rider, Johnathon 'Johnny' Blaze - White Head, Chain Belt
768	Super Heroes / Spider-Man	sh268	Hobgoblin
768	Super Heroes / Spider-Man	sh269	Scorpion
768	Super Heroes / Spider-Man	sh270	Kraven The Hunter
768	Super Heroes / Spider-Man	sh271	Green Goblin - Bright Green Skin, Magenta Outfit
768	Super Heroes / Spider-Man	sh272	Aunt May - Medium Lavender Scarf
768	Super Heroes / Spider-Man	sh273	Spider-Girl - Red Outfit
768	Super Heroes / Spider-Man	sh274	Scarlet Spider
768	Super Heroes / Batman II	sh275	Scarecrow, Dark Orange Floppy Hat
768	Super Heroes / Batman II	sh276	Killer Moth - Full Helmet
768	Super Heroes / Batman II	sh277	Farmer
768	Super Heroes / Batman II	sh278	Blue Beetle
768	Super Heroes / Batman II	sh279	Batman, Gas Mask Batman
768	Super Heroes / Batman II	sh280	Killer Croc with Sand Blue Pants
768	Super Heroes / Batman II	sh281	Captain Boomerang - Black Outfit
768	Super Heroes / Batman II	sh282	Red Hood
768	Super Heroes / Batman II	sh283	Katana
768	Super Heroes / Spider-Man	sh284	Dr. Octopus (Otto Octavius) / Doc Ock - Bright Green Outfit, Neck Bracket
768	Super Heroes / Spider-Man	sh285	Vulture, Green Costume and Falcon Wings
768	Super Heroes / Spider-Man	sh286	Captain Stacy
768	Super Heroes / Spider-Man	sh287	White Tiger
67	Town / City	cty0654	Light Bluish Gray Hoodie with Dark Red Shirt, Dark Bluish Gray Beanie, Dark Blue Legs
67	Town / City	cty0655	Hot Dog Vendor
67	Town / City	cty0656	Businesswoman - Dark Blue Pants Suit, Glasses
67	Town / City	cty0657	Boy, Dark Azure Hoodie with Green Striped Shirt, Dark Tan Short Legs, Freckles
67	Town / City	cty0658	Cyclist - Lime and Black Jacket
67	Town / City	cty0659	Grandfather - Medium Nougat Argyle Sweater, Light Bluish Gray Hair
67	Town / City	cty0660	Grandmother - Fair Isle Sweater, White Hair, Tan Legs, Glasses
67	Town / City	cty0661	Fence Painter - Female, Light Bluish Gray Overalls with Paint Splotches, Medium Nougat Ponytail
67	Town / City	cty0662	Boy, Freckles, Classic Space Shirt with Red Sleeves, Dark Blue Short Legs
67	Town / City	cty0663	Child - Girl, Bright Pink Striped Shirt with Cat Head, Dark Azure Short Legs, Dark Tan Bob Cut Hair, Glasses, Freckles
67	Town / City	cty0664	Male - Red Plaid Flannel Shirt, Blue Legs, Black Hair, Beard
67	Town / City	cty0665	Girl, Bright Light Blue Hoodie, Medium Lavender Short Legs
67	Town / City	cty0666	Medium Lavender Jacket over Lavender Shirt, Medium Blue Legs, Dark Orange Female Hair Short Swept Sideways
67	Town / City	cty0667	Lawn Worker - Pink Lips, Green Overalls over Plaid Shirt
67	Town / City	cty0668	Baby - White Body with Yellow Hands
65	Star Wars / Star Wars Episode 7	sw0737	Poe Dameron (Medium Nougat Jacket, Hair)
65	Star Wars / Star Wars Episode 7	sw0738	Lor San Tekka
65	Star Wars / Star Wars Episode 7	sw0739	Unkar Plutt
65	Star Wars / Star Wars Episode 7	sw0740	Teedo
67	Town / City / Fire	cty0669	Fire - Reflective Stripes with Utility Belt and Flashlight, White Fire Helmet, Dark Orange Moustache and Goatee, Soot Marks
67	Town / City / Fire	cty0670	Fire - Reflective Stripes with Utility Belt and Flashlight, White Helmet, Trans-Brown Visor, Silver Sunglasses
67	Town / City	cty0671	Chef - White Torso with 8 Buttons, Light Bluish Gray Legs, Lime Short Bill Cap (Fire Station Hot Dog Vendor)
787	LEGENDS OF CHIMA	loc162	Crawley - Flat Silver Armor
801	Minecraft	min027	Enderman - Reddish Brown Block with Bright Green Top
801	Minecraft	min028	Villager - Reddish Brown Top
801	Minecraft	min029	Villager - White Top
801	Minecraft	min030	Zombie Villager - Dark Azure Torso
167	DUPLO	47205pb039	Duplo Figure Lego Ville, Child Girl, Bright Green Legs, White Top with Yellow Pattern and Blue Bow, Brown Hair, Brown Head, Magenta Glasses
771	Friends	frnd156	Friends Emma - Tan Riding Pants, Magenta Top with Yellow and Dark Purple Trim, Lavender Bow
771	Friends	frnd157	Friends Stephanie - Sand Green Riding Pants, Black Riding Helmet, Lavender Bow, White Top with Stars
759	NINJAGO	njo217	Zoltar - Serpentine Snake Warrior, Lime with Scales, Dark Orange Armor Coverings, Dark Green Strap with Red Vial
759	NINJAGO / Skybound	njo218	Cyren - Dark Green Outfit
67	Town / City	cty0672	Medium Blue Uniform Shirt with Pocket and Octan Logo, Dark Blue Legs, Dark Brown Smooth Hair
67	Town / City	cty0673	Medium Blue Uniform Shirt with Pocket and Octan Logo, Medium Blue Legs, Blue Cap with Hole
67	Town / City	cty0674	Tow Truck Driver - Male, Orange Safety Jacket, Reflective Stripe, Sand Blue Hoodie, Orange Legs, Blue Cap with Hole, Stubble
67	Town / City	cty0675	Customer - Green Female Jacket Open with Necklace, Medium Blue Legs, Dark Brown Ponytail and Swept Sideways Fringe
67	Town	twn258	Statue - Fountain
67	Town	twn259	Press Woman / Reporter - Bright Light Yellow Hair Female Ponytail
65	Star Wars / Star Wars Rebels	sw0741	Grand Moff Wilhuff Tarkin - Dark Tan Uniform
65	Star Wars / Star Wars Rebels	sw0742	Sabine Wren - Bright Green and Dark Blue Hair
65	Star Wars / Star Wars Rebels	sw0743	Rebel Pilot A-wing (Open Helmet, Sand Blue Jumpsuit, Female)
65	Star Wars / Star Wars Rebels	sw0744	Darth Vader (White Head, Rebels)
65	Star Wars / Star Wars Episode 3	sw0745	Luminara Unduli (Cape)
65	Star Wars / Star Wars Episode 3	sw0746	Quinlan Vos - Printed Legs
65	Star Wars / Star Wars Rebels	sw0747	Imperial Inquisitor Fifth Brother - Dark Bluish Gray Uniform
65	Star Wars / Star Wars Rebels	sw0748	Commander Gregor
65	Star Wars / Star Wars Rebels	sw0749	Captain Rex - Old
65	Star Wars / Star Wars Rebels	sw0750	Commander Wolffe - Old
759	NINJAGO / Skybound	njo219	Cyren - Belt Outfit
868	NEXO KNIGHTS	nex038	Nexo Knight Soldier - Dark Azure Armor, Blue Helmet with Broad Brim
868	NEXO KNIGHTS	nex039	Nexo Knight Soldier - Dark Azure Armor, Blue Helmet with Eye Slit, Blue Hands
868	NEXO KNIGHTS	nex040	Nexo Knight Soldier - Flat Silver Armor, Blue Helmet with Eye Slit
868	NEXO KNIGHTS	nex041	Squire Bot
868	NEXO KNIGHTS	nex042	Crust Smasher - Bare Chest, Black Legs, Reddish Brown Quiver
868	NEXO KNIGHTS	nex043	Crust Smasher - Armored Chest, Red Legs, Black Shoulder Pads Armor
868	NEXO KNIGHTS	nex044	Flame Thrower - Armor
868	NEXO KNIGHTS	nex045	Ash Attacker - Flat Silver Horns
124	Train	trn152	Orange Vest with Safety Stripes - Orange Legs and Dark Bluish Gray Hips, Red Short Bill Cap - Glued
771	Friends	frnd158	Friends Olivia (Light Nougat) - Tan Riding Pants, Red Jacket, Black Riding Helmet
771	Friends	frnd159	Friends Sophie - Dark Blue Skirt, Medium Blue Blouse
759	NINJAGO / Day of the Departed	njo220	Pythor Chumsworth - White
759	NINJAGO / Day of the Departed	njo221	General Cryptor
759	NINJAGO / Day of the Departed	njo222	Stone Army Swordsman - Red Face
759	NINJAGO / Day of the Departed	njo223	Kozu - Day of the Departed
759	NINJAGO / Day of the Departed	njo224	Jay (Honor Robe) - Day of the Departed, Hair, Blue Mask
759	NINJAGO	njo225	Wu Sensei - Pearl Gold Hat
759	NINJAGO / Day of the Departed	njo226	Lloyd (Honor Robe) - Day of the Departed
759	NINJAGO / Day of the Departed	njo227	Nya (Honor Robe) - Day of the Departed
771	Friends	frnd160	Friends Andrea - Medium Azure Skirt, Lavender Top
771	Friends	frnd161	Friends Stephanie - Dark Purple Skirt, Medium Azure Top
771	Friends	frnd162	Friends Nate - Dark Red Cropped Trousers Large Pockets, Red and White Striped Shirt
771	Friends	frnd163	Friends Stephanie - Dark Purple Shorts, White Plaid Button Shirt
771	Friends	frnd164	Friends Mia - White Riding Pants, Red Jacket, Black Riding Helmet
